IPS10,IPS11,IPS299,IPS12,IPS13,IPS18,IPS25,IPS32,IPS34,IPS38,IPS43,IPS307,IPS306,IPS14,IPS22,IPS26,IPS31,A0M051,A0M007,PMP,LHEL,LHELX,LHEM,LHNAG,LHUR,LHU680,LHU5,LHU14,LHU15,LHU26,LHU27,CES002,CES003,CES006,CES011,CES015,CES017,CES033,CES046,CES048,CES049,CES053,CES088,CES140,CES151,CES155,CES001,CES101,CES128,CES156,PMEMP,HSFR,HSNE,HSMW,HSSOU,HSWST,HSBR,HSBNE,HSBMW,HSBSOU,HSBWST,PMI,PMNO,PMDEL,PMNV,FM1,FM2,FMFBA,FMRRA,CCINRV,FSPCOM,FSPIN,FSDXP,FSPXE,FYFF,FYGM3,FYGM6,FYGT1,FYGT10,FYGT3,FYGT5,FYAAAC,FYBAAC,FYAC,EXRUS,EXRUK,EXRCAN,PWFSA,PWFCSA,PWIMSA,PWCMSA,PMCP,PUNEW,PU83,PU84,PU85,PUC,PUCD,PUS,PUXF,PUXHS,PUXM,PU45,PUXE,CES275,CES277,CES278,CES276,CES295,CES297,CES298,CES299,CES310,EXRSW,EXRJAN,PSCCOM,HHSNTN,sfygm3,sfygm6,sfygt1,sfygt10,sfygt5,sfyaaac,sfybaac,sfybac,CCIPY,HMOB,MOCMQ,MSONDQ,FCLS,FCSGV,FCLRE,FCLIN,FSTE,UTL11,UTL15,UTL17,UTL21,UTL22,UTL29,UTL31,UTL32,UTL33,GDP
-0.0074008,-0.0095638,-0.011144,-0.015845,-0.034479,-0.0094043,-0.0040564,-0.0047066,-0.011925,-0.0014671,-0.0079939,-0.031459,-0.027571,-0.051898,-0.0035497,-0.010495,-0.0026015,-0.0091197,0.016179,-1.9,-6,-0.07,0.00010124,-0.00045103,0,-0.2,0.020221,0.017537,-0.0035461,-0.0032877,-0.0038486,-0.0018359,-0.004294,-0.003088,-0.012196,-0.0019895,-0.002346,-0.0014418,-0.00069862,-0.00092836,-0.0020338,-0.0010655,-0.00060368,0.00032538,-0.3,-0.1,-0.0014716,-0.0042439,-0.0043122,-0.2,-1.1,-0.36921,-0.21499,-0.22886,-0.49314,-0.30878,-0.38859,-0.43987,-0.32352,-0.41403,-0.30833,-1.3,-1.8,-0.8,0.4,-0.00036588,0.001441,0.0066959,-0.0068866,0.0013423,-0.026609,-0.032195,0.16,-0.036915,-0.09,-0.19,-0.16,-0.21,-0.17,-0.2,-0.18,-0.03151,0.10247,-0.03,-0.02886,0.034618,0.0014666,0.0098929,0.012423,0.013722,0.082829,3.2,0.0067695,0,0.019293,0.0084034,0.010388,0.0035211,0.0035373,0.0067797,0.0084324,0.0068729,0.0049587,0.0036617,0.002594,0,0.0055097,0.00073883,-0.012423,-0.038339,-0.004279,-0.0070609,-0.0016367,-0.019393,-0.066061,-0.011834,-7.9,-0.94,-0.95,-0.56,0.61,0.22,1.4222,2.6283,1.95,0.004236,0.010753,0.0013773,0.077,0.0032482,0.0081418,0.0072288,0.0052576,0.065351,-0.8032,-1.7116,-0.5412,-3.3663,0.2599,1.0867,-2.1576,-0.2551,-0.8891,-0.0045138
-0.012164,-0.012054,-0.015139,-0.011464,-0.054754,0.0029375,-0.023147,-0.012302,-0.019395,-9.88E-05,-0.011547,-0.03275,-0.018458,-0.12913,0.012791,-0.084671,-0.0043046,0.00015382,-0.098525,-1.5,-4,-0.067,-0.0019422,-0.0012935,0.3,0.2,0.027988,0.020079,0.080726,0.09121,0.068307,-0.0016629,-0.0080421,0.00073611,-0.0076254,-0.0083993,-0.011433,-0.0037583,0.00051237,-0.00092922,-0.0014852,-0.0010132,-0.0013596,0.00037948,0.1,-0.1,-0.0013181,-0.0012952,0.0045273,-0.2,-4,-0.24771,-0.1139,-0.14982,-0.27986,-0.28937,-0.37144,-0.48512,-0.28311,-0.36801,-0.32402,-1.9,-2.7,0.5,-0.3,0.0028016,0.0011329,0.0065586,0.003962,-0.0036771,0.026242,0.022618,-0.1,0.01589,-0.3,-0.11,-0.13,-0.24,-0.33,-0.33,-0.31,-0.2336,-0.11493,-0.18,-0.0091835,0.0095146,0.0030127,0.005726,0.0065628,0.0025521,-0.065705,-9.2,0.0022464,0,0.003973,0.0083334,0.0015886,0,0.0042283,0.0029985,0.0030488,0.0022805,0.0041135,0.0029197,0,0.0022214,-0.002751,0.00073828,-0.007722,0.021334,-0.016429,-0.020582,-0.0073983,-0.019617,-0.0028592,-0.026845,1.9,-0.75,-0.78,-0.5,0.58,0.21,1.4886,2.8133,2.07,-0.00060405,-0.038152,-0.031775,-0.20374,0.00065567,0.0030635,0.0060039,-0.0013118,-0.026767,-1.0747,0.3539,-0.773,-10.413,-1.2446,-0.2901,-0.9632,0.3511,-1.9498,-0.0028527
-0.007034,-0.0060769,-0.0059882,-0.0067462,-0.016741,-0.0034505,-0.0076065,-0.0082342,-0.014904,-0.0057664,-0.0075765,-0.0046981,-0.025409,-0.039476,-0.00099658,-0.0070516,-0.0063714,0.0023726,0.040342,-0.3,0,-0.012,-0.00054957,-0.0010517,0.1,0.1,0.0057938,0.039767,-0.014856,-0.025369,-0.0024038,-0.00086006,-0.003485,0.0026455,-0.0094657,-0.0019528,-0.0019024,-0.0020296,0.00024445,-0.00022137,-0.00049556,-0.0023428,-0.0018157,0.00097513,0.3,0,-0.0005497,-0.0035241,0.00043011,0.1,2.6,-0.4146,-0.58904,-0.20744,-0.45511,-0.39473,-0.46029,-0.55213,-0.36027,-0.47396,-0.40637,-0.5,-1.9,-1.4,-1.3,0.0031576,0.002781,0.0074369,0.019243,-0.0083581,0.0418,0.041089,-0.17,0.040301,-0.5,-0.32,-0.33,-0.26,-0.31,-0.27,-0.29,-0.24457,-0.18883,-0.24,0.013006,-0.021771,-0.0027541,-0.004906,-0.0073862,-0.0068201,-0.061261,-5.3,0.0037327,0.0063593,0.0063241,0.0064993,0.0023781,0.0026327,0.00351,0.0037355,0.0030395,0.0030326,0.0065467,0.0036377,0.0017256,0,0.0036664,-0.00073828,0.0029028,0.00395,0.00087146,0.00090375,0.0024722,0.019305,0.035502,-0.0076489,0.9,-0.57,-0.61,-0.26,0.77,0.42,1.744,3.1245,2.33,-0.011547,-0.057158,-0.032723,0.22971,0.0015646,-0.0039405,0.0065513,-0.00052521,0.0065004,-0.7412,-0.8017,-0.0715,-2.9705,0.8759,-0.3538,-1.9452,-0.4298,-0.9565,0.0056348
-0.0045704,-0.0028608,0.00051213,0.0045514,0.002026,0.0054468,-0.0051837,-0.0067302,-0.013789,-0.0096725,-0.0078891,0.043416,0.02353,0.030081,0.0081112,0.046575,-0.003698,-0.0096795,-0.030445,-2.9,-4,-0.046,-0.0025489,-0.0022984,0.1,-0.3,0.0023081,0.025025,0.033791,0.025369,0.043562,-0.0013799,-0.0060522,-0.002057,-0.014972,-0.0036285,-0.0056333,-0.00058064,0.00024439,-0.0028823,-0.0043179,-0.0013838,0.0015133,0.00032483,-0.5,0,-0.0010911,0.00037154,-0.0008604,-0.2,-1.5,-0.60876,-0.83302,-0.74402,-0.60802,-0.37358,-0.55143,-0.64547,-0.39842,-0.60917,-0.47751,-1.6,-0.4,-2.8,0,0.0030268,0.0048406,0.015157,0.012539,-0.0029931,-0.0099783,-0.005126,0.08,-0.015926,-0.4,-0.52,-0.42,-0.41,0.01,-0.09,-0.03,-0.011727,0.016864,-0.03,0.0017215,0.0065863,-0.0037128,0.004906,0.0049302,0,0.022312,-7.3,0.0037189,0.0055314,-0.011094,0.0070423,0,0.0034996,0.0069833,0.0037216,0.0030303,0.0037779,0.0073141,0.0057929,0.0034423,0.0095695,0.003653,0.0088236,-0.020499,-0.053994,-0.006993,-0.011813,-0.0049505,-0.0078346,-0.0014201,-0.0081109,1.5,-0.69,-0.63,-0.27,1.18,0.79,2.1323,3.5414,2.7,0.00061106,-0.035932,0.010918,-0.14064,0.0017436,0.016749,0.004189,-0.014819,0.014393,-0.7546,-3.5768,-1.6763,1.615,0.4083,-1.3804,0.2084,-0.7157,-0.7874,0.0051948
-0.0063168,-0.0075115,-0.0077786,-0.0091304,-0.022693,-0.0047227,-0.0041056,-0.0047969,-0.0060185,-0.0041692,-0.0059301,-0.039062,0.030309,-0.038529,-0.00015989,-0.044757,-0.0082126,0.00073997,0.0049806,0.2,-3,-0.046,-0.0015698,-0.0021552,0.2,0.5,0.032604,0.036951,0.046593,0.051744,0.040638,-0.0034746,-0.0069183,0.00058815,-0.008686,-0.0067738,-0.0090411,-0.0033452,-0.001712,-0.0043614,-0.0019933,-0.0058007,-0.0019678,0.00043295,0.1,-0.1,-0.0028113,-0.0035352,-0.0032331,-0.1,-1.7,-0.41874,-0.7211,-0.08778,-0.49573,-0.4207,-0.46962,-0.60291,-0.31326,-0.47102,-0.46378,0.2,1.1,0.3,0.3,0.0066269,0.0050892,0.010537,-0.0052629,-0.0055506,0.10705,0.11153,-0.47,0.11786,-0.66,-0.28,-0.35,-0.37,-0.24,-0.3,-0.23,-0.2128,-0.38294,-0.23,-0.015351,0.015134,-0.00095201,-0.0065467,-0.0098848,-0.0085911,-0.084687,-7.1,0.00074212,0.0031471,-0.012831,0.0064121,-0.0031721,0.0052265,0.0048594,0.00074267,0,0,0.0064568,0.0043228,0.0017167,-0.0022002,0.00091116,-0.00073233,-0.0059347,0.0027701,-0.011469,-0.014733,-0.0058067,-0.0022836,-0.023919,-0.008198,6.8,-0.31,-0.32,0.02,1.6,1.22,2.5795,3.8184,3.13,-0.0024465,-0.069429,-0.0032374,-0.0072167,0.0051044,0.0092325,0.0057891,0.0026624,-0.019227,-0.5901,0.921,-1.0754,-3.9234,-0.6855,-0.1425,2.2972,-0.7042,-0.6864,0.0030794
-0.0050888,-0.0027359,0.00067184,0.00097961,0.0050059,-0.00022411,0.0020549,-0.0080898,-0.011757,-0.011393,-0.0067083,0.018692,0.0089347,0.009112,0.016585,0.029566,-0.012452,0.001255,-0.063003,2.1,-1,-0.03,-0.00087508,-8.74E-05,0.2,0.2,-0.012914,0.071067,0.089013,0.12084,0.050685,-0.0018418,-0.0053849,-0.00058815,-0.009786,-0.0042498,-0.0056196,-0.0021877,-0.00043137,-0.0023667,-0.0022664,-0.0024115,0.00030298,0.00032459,-0.1,0,-0.0014731,-0.0030802,0.00032378,-0.1,-2,-0.46541,-0.46327,-0.25963,-0.46763,-0.60302,-0.40384,-0.53252,-0.27817,-0.43644,-0.32798,1.3,3.2,-0.8,3.7,0.0071796,0.0052438,0.0061622,-0.0063666,-0.005738,0.027273,0.03203,-0.09,0.038489,-0.13,-0.03,-0.01,0.13,0.26,0.27,0.3,0.098526,0.021579,0.12,0.049879,-0.075429,0.0019895,-0.0041135,-0.0049793,-0.010408,-0.035194,-3.3,0,-0.0023594,-0.0097324,0.0063713,-0.0031822,0.0017361,0.0020754,0,-0.00075672,0,0.0024106,0.0021544,0.00085727,-0.0022051,0.0018198,0.0014641,-0.0089687,-0.012526,-0.0071238,-0.0083838,0,0.092763,0.051144,0.0030984,22.5,-0.21,-0.2,0.28,1.99,1.65,2.808,3.97,3.38,-0.00061256,0.044736,-0.028883,-0.059793,0.0031366,0.018633,0.0050668,-0.0031957,0.02275,-0.6416,-2.5775,-0.5482,0.6413,0.003,-1.7437,-1.719,-0.1722,-2.1297,-0.0023856
0.0019901,4.78E-05,-0.002138,-0.00059465,0.020697,-0.0074546,-0.00049039,0.0044757,0.010458,0.0050418,0.0031289,-0.0029219,-0.023454,0.042562,-0.0012481,0.031293,0.0060195,0.0018366,0.041467,3.3,0,0.009,0.0038768,0.0034272,-0.1,0.6,-0.040069,-0.045026,0.031778,0.033986,0.029018,-0.0023126,-0.0040027,-0.007233,-0.0080223,-0.0026872,-0.0021399,-0.0035103,-0.0014003,-0.0032241,-0.0016936,-0.0044995,-0.0027302,-0.00016228,0.1,0,-0.001946,-0.0014969,-0.0042174,0.1,2.2,-0.38211,-0.5994,-0.17411,-0.45263,-0.29709,-0.39837,-0.48512,-0.25384,-0.40575,-0.39357,2.1,3.7,1.1,-4,0.0053511,0.003271,0.00083857,0.0013865,-0.0043477,0.019683,0.018605,-0.07,0.020946,-0.21,-0.26,-0.21,-0.16,-0.07,-0.12,-0.07,-0.069818,-0.14773,-0.11,0.024854,-0.040161,-0.0032025,0,0,-0.0043687,-0.0029895,-2.4,0.002223,0.0039293,-0.0016313,0.006331,0.0039761,0.0017331,0.0013812,0.0014837,0.0022684,0.0022599,0.0024048,0.0035804,0.0025674,0.0051376,0.0036298,0.001462,-0.002004,-0.0070274,0,0.00093502,-0.0050042,0.033976,-0.0020401,0.00039047,-9.8,-0.26,-0.2,0.33,2.13,1.79,2.9482,4.0323,3.48,-0.0061463,0.072321,0.053302,-0.096197,0.0013669,0.013957,0.0040122,-0.0029384,0.025563,0.1251,0.816,-0.0745,2.6322,-1.1869,0.6851,-0.5435,0.5617,0.1758,0.0031945
0.0098857,0.010943,0.01217,0.017523,0.01832,0.017317,0.0079663,0.0085285,0.0021084,0.0097274,0.0071075,0.04154,0.023211,0.041322,-0.0016671,0.037525,0.0094875,-0.00078917,0.025354,2.4,-2,-0.035,-0.0056804,-0.0061389,0.2,-0.6,0.062975,0.022243,0.020638,-0.015606,0.064283,-0.0015707,-0.0031784,-0.0069873,-0.0087119,-0.0015221,-0.002242,-0.00043966,-0.00065415,-0.0015261,-0.0010214,-0.0020244,-0.0027376,0.00070303,0,-0.1,-0.0011823,-0.0025311,-0.0010842,0,1.6,-0.38712,-0.40158,-0.29138,-0.5462,-0.16307,-0.31967,-0.49442,-0.20688,-0.3342,-0.24064,1.7,2.8,1,-2.3,0.0066194,0.0031707,0.0038865,0.013029,-0.003896,-0.0044514,-0.00027367,0.04,0.0039139,-0.13,-0.19,-0.1,-0.11,0.03,-0.11,0,-0.0022727,-0.078636,0.02,0.0055375,-0.014913,-0.0031258,0.0024702,0.0016625,-0.00087604,0.0069617,-0.6,0.0036941,0.0039139,0.005698,0.0051502,0.0031696,0.0034572,0.0034447,0.0036996,0.0045215,0.0030053,0.0016,0.0028551,0.0025608,-0.0021986,0.0036166,0.0058267,-0.002008,-0.011348,-0.00089405,-0.00093502,0,0.01208,0.0080631,-0.019315,-3.2,-0.32,-0.17,0.35,2.29,1.92,3.0759,4.0836,3.63,-0.003706,0.011561,0.019583,-0.025255,0.0011496,0.012744,0.0034262,-0.0013385,-0.0054821,0.4375,0.0797,-0.0295,2.7515,-1.1237,-0.5438,1.3881,-0.0182,0.7471,0.0020296
0.0097455,0.012026,0.012683,0.014526,0.026191,0.010646,0.011897,0.0067979,0.017745,0.00052279,0.010999,0.037508,0.0075262,0.043274,0.0031681,0.015479,0.0072001,0.0056306,-0.032753,6.8,3,0.028,0.001693,0.0015229,0,0.8,-0.054773,-0.00069857,0.11759,0.1645,0.060399,0.00026753,-0.0021246,-0.0055352,-0.003757,-0.0015831,-0.0035194,0.0013184,0.0015762,-0.00053918,-0.00046286,-2.33E-05,-0.0013716,0.0034,0.3,0.3,0.00080377,0.0022501,0.0036817,0.4,5.6,-0.34775,-0.2511,-0.16594,-0.44275,-0.34066,-0.34729,-0.47591,-0.20688,-0.36801,-0.30058,5.8,9.5,1.1,-0.2,0.0092642,0.0026545,0.0042414,0.0070721,-0.0056776,0.00079407,0.0018266,0,0.0022297,0.12,0.11,0.14,0.23,0.21,0.27,0.24,0.15109,0.098364,0.14,0.022091,-0.043938,-0.0052315,-0.0016461,-0.0024948,-0.0017544,-0.016992,1.4,0.0029455,-0.00078156,0.0016221,0.006826,0.0023706,0.0017241,0.0034329,0.0022132,0.0022531,0.002248,0.0023952,0.0035575,0.0025543,-0.00073394,0.0045025,0.0050706,0.0050125,-0.0042888,0.0089048,0.0065268,0.0066667,0.048418,0.011008,-0.01653,4.4,-0.33,-0.15,0.46,2.38,2.04,3.107,4.062,3.65,-0.0099503,0.022728,-0.021474,-0.0065131,0.0037987,0.017814,0.0051174,-0.0013403,-0.005226,0.7472,0.0471,1.0662,2.4241,0.58,0.5234,1.1579,0.1421,0.6836,-0.0041725
-7.98E-05,-0.0057645,-0.0053641,-0.005278,0.016292,-0.012689,-0.0025078,0.0072695,0.0096665,0.01238,0.0024866,-0.038025,-0.0064972,0.02596,-0.014324,0.052382,-0.0077614,-0.0033506,0.12998,3.5,-3,-0.019,-0.00060372,-0.00078744,-0.1,0.1,-0.0017518,-0.02083,-0.058948,-0.10661,-0.00090212,-0.00093666,-0.0027065,-0.0081338,-0.0062933,-0.0015268,-0.0015682,-0.001465,0.00016332,0.00013482,-0.00061747,-0.00061358,-0.001679,0.0019914,0,0.1,-0.00043414,0.00065534,-0.0034647,0,-1.7,-0.32202,-0.50031,-0.19064,-0.36706,-0.22243,-0.338,-0.45772,-0.17528,-0.3342,-0.35207,0.3,-2.8,2.5,2,0.0055873,0.001042,0.0057022,0.006348,-0.0062333,0.0050989,0.0055413,-0.03,0.006106,-0.08,0.01,-0.05,-0.05,-0.01,-0.01,-0.03,-0.0083636,-0.067455,-0.04,-0.00044713,0.0009694,0.0047096,-0.0024742,-0.0041719,-0.0026374,0.0020141,-1.2,0.0014695,0.0062354,-0.0008107,0.0056529,-0.00078958,0.0034394,0.004104,0.0029433,0.0014993,0.0014959,0.0015936,0.0021284,0.0025478,0.0014674,0.0035874,0.001444,-0.002002,-0.0057471,-0.00088692,0.00092894,0.00083022,0.011957,-0.013834,-0.01561,-1.5,-0.24,-0.12,0.49,2.45,2.09,3.1786,4.0745,3.69,-0.0012508,-0.0113,0.045284,0.28972,0.00014307,0.020652,-0.0014757,-0.0061886,-0.001662,0.0862,1.073,-0.4312,3.817,-0.8004,1.0548,-1.218,-0.0198,-0.8137,0.0042625
0.0011222,0.0017025,-0.00043645,5.50E-05,-0.015068,0.0053127,-0.00094551,0.00037984,0.0038618,0.0010179,0.0022669,-0.0052855,0.00029044,-0.042066,0.018805,-0.069287,0.006949,0.00030818,-0.056249,2.6,-1,-0.014,-0.00071474,-0.00068295,0.1,0.1,0.006989,-0.018362,0.029705,0.0093313,0.052736,0.00051304,-0.00066665,-0.0082005,-0.0040063,0.00052877,-0.0016689,0.0038045,0.00034988,-8.99E-05,-0.00063717,-0.00013985,-0.00091701,-0.0016682,0.1,0,0.00013858,0.0014963,0.00032533,0.1,2.7,-0.33528,-0.37626,-0.19901,-0.39011,-0.2817,-0.36826,-0.43106,-0.21148,-0.37598,-0.38514,2.3,4.5,-1.3,-0.1,0.0060178,-0.00035712,0.0066824,0.0094471,-0.0076213,0.023847,0.021561,-0.1,0.08738,-0.16,-0.25,-0.31,-0.53,-0.37,-0.58,-0.48,-0.24727,-0.24909,-0.25,-0.014301,0.019668,-0.0035738,0.0016502,0.0025052,0.001759,-0.0030227,3.4,0.0029326,0.0092808,0.0056612,0.0078608,0.0015785,-0.00085874,0.0027267,0.003667,0.0029918,0.0022396,0.00079586,0.0028309,0,0,0.00089485,0.0028818,0.0030015,-0.0043321,0.0053097,0.0018553,0.0074411,-0.018252,-0.0073548,0.0028152,0.9,-0.33,-0.27,0.12,2.24,1.77,3.0914,3.9855,3.6,-0.005648,0.016902,-0.0086179,-0.19378,0.00057206,0.015988,0,-0.0018911,-0.0003729,0.0717,0.194,1.2659,-5.1072,0.787,0.7912,0.3031,0.3164,1.3862,0.0084383
0.0086837,0.011133,0.013269,0.015263,0.040697,0.0064878,0.013206,0.0055161,0.012966,0.0039777,0.010485,0.014856,-0.0036519,0.08989,-0.0093368,0.050178,0.0049101,0.0024962,-0.026733,1.4,2,0.014,0.0037721,0.003829,0,0.1,0.0092433,-0.0065622,0.014929,0.010778,0.0195,0.00065765,-0.0011566,-0.010115,-0.001057,-0.00082266,-0.0016717,0.00043805,0.00071105,-0.0010792,-9.66E-05,-0.0010651,-0.0016834,-0.0012935,-0.1,0.1,0.00032327,0.0034517,0.0038957,0.1,3.3,-0.36822,-0.51936,-0.17822,-0.39947,-0.35699,-0.33697,-0.47591,-0.23008,-0.28919,-0.36434,2,0.6,0.5,6.9,0.0040302,-2.98E-05,0.0044163,0.0038183,-0.0074473,-0.0056778,-0.0089894,0.05,0.0080809,-0.21,-0.11,-0.14,-0.21,-0.25,-0.3,-0.29,-0.14336,-0.13095,-0.15,-0.018689,0.024865,-0.0071861,0.0016474,0.0016667,0.0017559,-0.0070886,3.7,0.002924,0.00076953,0.00080613,0.0061333,0.001576,0.00085874,0.0047538,0.0036536,0.0029829,0.0029784,0,0.0028229,0.003387,0.002197,0.0035714,-0.00071968,-0.004004,0,-0.0017668,0,-0.0049546,-0.026531,-0.01859,-0.0025471,1.1,-0.23,-0.2,0.12,2.2,1.69,3.158,4.0645,3.66,-0.0082149,-0.028331,0.011179,-0.029175,0.0042801,0.019537,0.00034073,-0.0065111,0.0085987,0.7221,-0.6895,0.6921,5.6648,-0.167,0.507,-0.2012,-0.2229,0.501,0.00010534
-0.0018188,-0.0044927,-0.0043583,-0.0033164,-0.0042429,-0.0029754,-0.0084841,0.0016475,-0.0025852,0.0063687,-0.0016215,-0.023232,-0.020828,-0.0076062,-0.012653,-0.0096649,-0.0028942,-0.0021025,0.0095781,-0.5,-3,-0.032,-0.001086,-0.00085545,0.1,0.4,-0.0014386,0.016325,0.054931,0.071644,0.036278,-0.00042352,-0.002228,-0.0094406,-0.0063654,-0.0007645,-0.0019702,0.0010214,0.00072219,-0.0013957,-0.0012177,-0.0017439,-0.00045959,0.0026928,0.1,-0.1,0.00011081,0.00065168,0.00043192,-0.1,-2.6,-0.30708,-0.35973,-0.22454,-0.316,-0.27789,-0.31967,-0.36323,-0.15765,-0.35226,-0.31223,-1.8,-2.7,1.4,-5.4,0.0089235,0.0015764,0.0064426,0.010255,-0.0089098,-0.00081392,-0.0037635,-0.01,0.0020101,-0.24,-0.23,-0.21,-0.24,-0.12,-0.27,-0.27,-0.061043,-0.026239,-0.03,-0.010065,-0.0019712,-0.0080357,0.0032868,0.003325,0,0.024098,4.5,0.0014588,0.00076894,-0.0016129,0.0055433,0,0,0.0027064,0.0021858,0.00074432,0.0014859,0.0023838,0.0021119,0.0016892,-0.0014641,0.0026702,-0.0036062,0.0010025,0,0,-0.003714,0.0074227,-0.0014873,-0.026636,0.0038917,-5.9,-0.22,-0.17,0.12,2.32,1.66,3.337,4.2783,3.87,-0.005727,-0.017392,-0.0051997,0.015528,0.0062798,0.030266,0.0012484,-0.008199,0.0417,-0.2367,1.3404,-0.0539,-0.9913,0.3759,2.119,-1.3123,-1.0345,0.2068,0.0012038
-0.001407,0.00054162,-0.00044647,0.00056169,0.0013459,0.00030233,-0.00029372,-0.0039316,0.0024468,-0.010127,-0.0025087,0.049337,0.0065282,-0.0061226,0.0054302,-0.019443,0.0016126,0.001573,0.016361,-8.6,1,0.003,-0.0002547,-0.00032317,0,0.4,-0.0037502,0.00071942,0.029875,-0.044452,0.10811,-0.0010261,-0.0045605,-0.010787,-0.012423,-0.0022381,-0.0039522,0.00029163,0.00051221,-0.00081129,-0.0009481,-0.0011851,-0.00030651,0.001827,0,0.1,-0.0005357,0,0.0021568,0,-1.7,-0.28508,-0.36796,-0.24193,-0.29458,-0.20814,-0.32676,-0.36323,-0.19321,-0.31646,-0.36434,-3.6,-4.5,-0.1,2.3,0.010875,0.0016036,0.0071986,0.013699,-0.0033018,-0.0024948,-0.0053058,0.01,0.05375,-0.4,-0.43,-0.43,-0.44,-0.11,-0.33,-0.25,-0.066957,-0.034761,-0.07,-0.018516,0.032264,0.0020371,0.0040933,0.0041408,0.00087681,-0.00099256,-2.4,0.0043636,0.0068939,0.0048309,0.0055127,0.0047133,0.0017153,0.0033727,0.0043573,0.0044544,0.0044445,0.0023781,0.00351,0,0.0014641,0.00088849,0.0079166,-0.0060302,-0.02491,-0.002656,-0.004662,0.001642,-0.029732,-0.0087558,-0.0099851,-8.6,-0.25,-0.2,0.08,2.61,1.81,3.67,4.6435,4.2,-0.0038363,0,0.00091541,0.121,0.0051857,0.023462,0.0011335,-0.0016479,0.01169,-0.308,-0.4079,0.492,-1.0943,-0.8386,-3.1236,-0.1118,-0.3179,-0.7215,0.0089098
-0.003576,-0.0066679,-0.0088913,-0.012382,-0.0078568,-0.013937,0.00017452,0.00043539,-0.00014954,0.0074584,-0.0012409,-0.057035,0.01409,-0.011853,0.005331,-0.011487,-0.00036627,0.0048233,-0.068747,-1.5,0,-0.014,-0.0025846,-0.0013462,0.3,0.6,0.0037502,0.011441,0.062052,0.033703,0.088947,0.00010043,-0.001839,-0.006149,0.0015075,-0.0025977,-0.0041667,-0.00029163,0.00074456,-9.02E-05,-0.00048407,0.00025741,-0.00061331,0.00075131,0.1,0,0.00021247,0.0011162,0.0019372,0,-3.2,-0.30708,-0.21499,-0.16594,-0.34901,-0.34879,-0.25142,-0.43987,-0.11074,-0.23448,-0.23701,-2.7,-4,-0.7,-4,0.010535,0.0020157,0.0082279,0.020016,-0.0023132,0.0066913,0.0066526,-0.04,0.038727,-0.38,-0.49,-0.51,-0.51,-0.33,-0.51,-0.43,-0.17143,-0.19445,-0.19,-0.015456,0.026396,0.014494,-0.00081733,-0.0016543,-0.00087681,-0.02514,1.3,0.0028986,-0.0022927,0.0048077,0.0065754,0.0023483,0.00085653,0.0047027,0.0036166,0.0022198,0.002952,0.003951,0.0027992,0.0025284,0.003651,0,0.0071429,0.0010076,0.019104,0,-0.0037453,0,-0.034964,-0.012342,-0.0051494,-0.4,-0.36,-0.33,-0.05,2.66,1.76,3.8786,4.829,4.39,-0.010303,0.023122,-0.030397,-0.22314,0.0043885,0.016403,0.0012454,0,-0.040334,-0.2098,0.8578,-0.2027,-0.5214,-1.4505,-0.2686,2.279,0.6622,0.1378,7.42E-05
-0.0061889,-0.010232,-0.013449,-0.010661,-0.045369,0.0010127,-0.020436,-0.00098027,-0.0048354,0.00040697,-0.0063444,-0.033005,-0.0039764,-0.08438,-0.022191,-0.067775,-0.0023043,-0.00054423,0.04136,-0.2,-1,-0.013,0.0043492,0.0043903,0,0.7,-0.021832,0.0046108,0.056467,0.034694,0.076148,2.23E-05,-0.0026974,-0.0066646,0.0042946,-0.0045029,-0.006683,-0.0013134,0.0012668,-0.0013086,-0.0018416,-0.00034323,-0.0016885,0.0025182,-0.1,-0.1,0.0004525,0.0017647,0.0064302,0,0.8,-0.22099,-0.14647,0.0020467,-0.33347,-0.21526,-0.23645,-0.32307,-0.019223,-0.2579,-0.27768,0.5,0.1,-0.7,5.3,0.014828,0.0025139,0.0065915,0.018653,-0.001244,0.068548,0.074372,-0.21,0.066396,-0.4,-0.27,-0.23,-0.23,-0.06,0.01,0.05,-0.10812,-0.13041,-0.1,0.00073033,-0.010011,0.0090286,-0.002456,-0.0033168,-0.0052771,-0.010236,-3.5,0.00072333,0.0015291,-0.0040048,0.0065324,-0.0023483,0.0025652,0.0026774,0.00072176,0,0,0.00078833,0.0020942,-0.00084211,0.0014567,-0.0017778,-0.002851,-0.0030257,0.010138,-0.0080107,-0.007533,-0.0041102,0.013193,-0.020356,-0.0091455,-2.4,-0.23,-0.16,0.12,3,2.21,4.1705,5.0986,4.69,-0.0025924,0.0447,0.010878,0.1451,0.0051364,0.016486,0.0039524,-0.0022014,-0.0060263,-0.6467,0.0936,-0.8203,-5.5318,-1.2402,1.6911,-0.9443,-0.9733,-0.1571,0.0043761
